rule_level,rule_id_encoded,rule_firedtimes,has_mitre,mitre_tactic_count,rule_freq_5min,distinct_srcip_5min,hour_of_day,is_weekend,has_sqli_pattern,sqli_keyword_count,has_cve_pattern,cve_count,is_low_signal,group_attack,group_sshd,group_web,group_firewall,group_authentication_failed,group_authentication_failures,group_syscheck,group_malware,group_recon,group_sql_injection,group_sqli,group_mssql,group_mysql,group_postgresql,group_database,group_vulnerability-detector,group_dos,group_ddos,_meta_rule_id,_meta_rule_description,_meta_agent_name,_meta_srcip,_meta_dstip,label,category
5,64260,15,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64260,sshd: Attempt to login using a denied user,db-srv-03,172.17.1.115,172.17.1.115,1,other
10,64261,4,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64261,sshd: Multiple access attempts using a denied user.,web-srv-01,45.155.205.20,194.26.29.13,1,other
10,64261,4,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64261,sshd: Multiple access attempts using a denied user.,dc-01,172.17.1.115,194.26.29.13,1,other
10,64263,10,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64263,sshd: Possible breakin attempt (high number of reverse lookup errors).,dc-01,185.220.101.45,10.212.1.254,1,other
10,64263,6,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64263,sshd: Possible breakin attempt (high number of reverse lookup errors).,file-srv-02,45.155.205.20,45.155.205.20,1,other
8,64264,13,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64264,sshd: Possible attack on the ssh server (or version gathering).,dc-01,194.26.29.13,10.212.1.254,1,recon
8,64264,7,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64264,sshd: Possible attack on the ssh server (or version gathering).,win-workstation-07,172.17.1.115,45.155.205.20,1,recon
3,18107,12,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18107,Windows Logon Success.,db-srv-03,172.17.1.120,10.212.1.254,1,endpoint
3,18107,12,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18107,Windows Logon Success.,dc-01,45.155.205.20,91.240.118.222,1,endpoint
4,18108,3,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18108,Windows: Failed attempt to perform a privileged operation.,win-workstation-07,185.220.101.45,91.240.118.222,1,endpoint
4,18108,15,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18108,Windows: Failed attempt to perform a privileged operation.,ubuntu-agent-115,10.212.1.254,91.240.118.222,1,endpoint
3,18109,14,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18109,Windows: Session reconnected/disconnected to winstation.,ubuntu-agent-115,10.212.1.254,172.17.1.115,1,endpoint
3,18109,9,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18109,Windows: Session reconnected/disconnected to winstation.,win-workstation-07,8.8.8.8,91.240.118.222,1,endpoint
8,18110,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18110,Windows: User account enabled or created.,web-srv-01,45.155.205.20,8.8.8.8,1,endpoint
8,18110,15,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18110,Windows: User account enabled or created.,file-srv-02,91.240.118.222,172.17.1.120,1,endpoint
8,18111,4,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18111,Windows: User account changed.,db-srv-03,194.26.29.13,185.220.101.45,1,endpoint
8,18111,4,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18111,Windows: User account changed.,win-workstation-12,103.145.13.8,8.8.8.8,1,endpoint
8,18112,13,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18112,Windows: User account disabled or deleted.,win-workstation-07,172.17.1.115,103.145.13.8,1,endpoint
8,18112,7,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18112,Windows: User account disabled or deleted.,ubuntu-agent-115,91.240.118.222,185.220.101.45,1,endpoint
5,18114,6,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18114,Windows: Group Account Changed,file-srv-02,10.212.1.254,8.8.8.8,1,endpoint
5,18114,14,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18114,Windows: Group Account Changed,dc-01,8.8.8.8,91.240.118.222,1,endpoint
8,18115,3,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18115,Windows: General account database changed.,ubuntu-agent-115,8.8.8.8,8.8.8.8,1,sql
8,18115,14,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18115,Windows: General account database changed.,web-srv-01,10.212.1.254,91.240.118.222,1,sql
9,18116,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18116,Windows: User account locked out (multiple login errors).,ubuntu-agent-115,91.240.118.222,91.240.118.222,1,bruteforce
9,18116,8,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18116,Windows: User account locked out (multiple login errors).,win-workstation-07,45.155.205.20,8.8.8.8,1,bruteforce
7,18117,6,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18117,Windows is shutting down.,web-srv-01,8.8.8.8,8.8.8.8,1,endpoint
7,18117,8,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18117,Windows is shutting down.,ubuntu-agent-115,45.155.205.20,8.8.8.8,1,endpoint
9,18118,4,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18118,Windows audit log was cleared.,web-srv-01,194.26.29.13,103.145.13.8,1,endpoint
9,18118,13,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18118,Windows audit log was cleared.,web-srv-01,45.155.205.20,8.8.8.8,1,endpoint
3,18119,9,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18119,Windows: First time this user logged in this system.,dc-01,185.220.101.45,45.155.205.20,1,endpoint
3,18119,6,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18119,Windows: First time this user logged in this system.,dc-01,8.8.8.8,8.8.8.8,1,endpoint
5,18125,12,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18125,Windows: Remote access login failure.,win-workstation-07,103.145.13.8,10.212.1.254,1,bruteforce
5,18125,9,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18125,Windows: Remote access login failure.,ubuntu-agent-115,10.212.1.254,8.8.8.8,1,bruteforce
3,18126,12,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18126,Windows: Remote access login success.,win-workstation-07,8.8.8.8,103.145.13.8,1,endpoint
3,18126,15,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18126,Windows: Remote access login success.,ubuntu-agent-115,194.26.29.13,10.212.1.254,1,endpoint
5,18127,7,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18127,Windows: Computer account added/changed/deleted.,win-workstation-07,45.155.205.20,172.17.1.120,1,endpoint
5,18127,6,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18127,Windows: Computer account added/changed/deleted.,dc-01,45.155.205.20,194.26.29.13,1,endpoint
8,18128,2,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18128,Windows: Group account added/changed/deleted.,dc-01,194.26.29.13,103.145.13.8,1,endpoint
8,18128,2,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18128,Windows: Group account added/changed/deleted.,db-srv-03,91.240.118.222,172.17.1.115,1,endpoint
7,18138,5,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18138,Windows: Logon Failure - Account locked out.,win-workstation-07,91.240.118.222,10.212.1.254,1,bruteforce
7,18138,12,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18138,Windows: Logon Failure - Account locked out.,win-workstation-07,45.155.205.20,172.17.1.120,1,bruteforce
7,18141,3,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18141,Unexpected Windows shutdown.,dc-01,194.26.29.13,91.240.118.222,1,endpoint
7,18141,7,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18141,Unexpected Windows shutdown.,file-srv-02,8.8.8.8,172.17.1.120,1,endpoint
5,18142,7,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18142,Windows: User account unlocked.,win-workstation-12,194.26.29.13,172.17.1.115,1,endpoint
5,18142,2,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18142,Windows: User account unlocked.,win-workstation-12,172.17.1.115,185.220.101.45,1,endpoint
3,18148,9,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18148,Windows is starting up.,win-workstation-12,10.212.1.254,10.212.1.254,0,endpoint
3,18148,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18148,Windows is starting up.,file-srv-02,172.17.1.120,172.17.1.115,0,endpoint
5,18203,10,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18203,Windows: Security Enabled Global Group Member Added,ubuntu-agent-115,103.145.13.8,8.8.8.8,1,endpoint
5,18203,2,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18203,Windows: Security Enabled Global Group Member Added,web-srv-01,194.26.29.13,45.155.205.20,1,endpoint
5,18204,5,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18204,Windows: Security Enabled Global Group Member Removed,web-srv-01,103.145.13.8,185.220.101.45,1,endpoint
5,18204,3,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18204,Windows: Security Enabled Global Group Member Removed,db-srv-03,103.145.13.8,91.240.118.222,1,endpoint
5,18205,7,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18205,Windows: Security Enabled Global Group Deleted,db-srv-03,103.145.13.8,172.17.1.120,1,endpoint
5,18205,9,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18205,Windows: Security Enabled Global Group Deleted,win-workstation-07,8.8.8.8,10.212.1.254,1,endpoint
5,18206,6,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18206,Windows: Security Enabled Local Group Created,file-srv-02,45.155.205.20,103.145.13.8,1,endpoint
5,18206,13,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18206,Windows: Security Enabled Local Group Created,web-srv-01,91.240.118.222,172.17.1.120,1,endpoint
5,18207,5,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18207,Windows: Security Enabled Local Group Member Added,web-srv-01,185.220.101.45,45.155.205.20,1,endpoint
5,18207,5,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18207,Windows: Security Enabled Local Group Member Added,db-srv-03,45.155.205.20,194.26.29.13,1,endpoint
5,18208,5,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18208,Windows: Security Enabled Local Group Member Removed,web-srv-01,45.155.205.20,10.212.1.254,1,endpoint
5,18208,6,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18208,Windows: Security Enabled Local Group Member Removed,web-srv-01,8.8.8.8,172.17.1.120,1,endpoint
5,18209,10,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18209,Windows: Security Enabled Local Group Deleted,win-workstation-12,91.240.118.222,185.220.101.45,1,endpoint
5,18209,12,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18209,Windows: Security Enabled Local Group Deleted,ubuntu-agent-115,194.26.29.13,45.155.205.20,1,endpoint
5,18210,5,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18210,Windows: Security Enabled Local Group Changed,win-workstation-07,185.220.101.45,91.240.118.222,1,endpoint
5,18210,15,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18210,Windows: Security Enabled Local Group Changed,win-workstation-07,103.145.13.8,103.145.13.8,1,endpoint
5,18211,13,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18211,Windows: Security Enabled Global Group Changed,ubuntu-agent-115,194.26.29.13,103.145.13.8,1,endpoint
5,18211,9,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18211,Windows: Security Enabled Global Group Changed,dc-01,91.240.118.222,103.145.13.8,1,endpoint
5,18212,13,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18212,Windows: Security Enabled Universal Group Created,win-workstation-12,185.220.101.45,103.145.13.8,1,endpoint
5,18212,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18212,Windows: Security Enabled Universal Group Created,web-srv-01,185.220.101.45,8.8.8.8,1,endpoint
5,18213,4,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18213,Windows: Security Enabled Universal Group Changed,ubuntu-agent-115,8.8.8.8,10.212.1.254,1,endpoint
5,18213,15,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18213,Windows: Security Enabled Universal Group Changed,win-workstation-07,10.212.1.254,45.155.205.20,1,endpoint
5,18214,14,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18214,Windows: Security Enabled Universal Group Member Added,file-srv-02,172.17.1.120,10.212.1.254,1,endpoint
5,18214,14,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18214,Windows: Security Enabled Universal Group Member Added,ubuntu-agent-115,172.17.1.120,8.8.8.8,1,endpoint
5,18215,12,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18215,Windows: Security Enabled Universal Group Member Removed,win-workstation-12,194.26.29.13,194.26.29.13,1,endpoint
5,18215,4,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18215,Windows: Security Enabled Universal Group Member Removed,win-workstation-12,91.240.118.222,172.17.1.120,1,endpoint
5,18216,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18216,Windows: Security Enabled Universal Group Deleted,win-workstation-12,91.240.118.222,185.220.101.45,1,endpoint
5,18216,11,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18216,Windows: Security Enabled Universal Group Deleted,web-srv-01,103.145.13.8,172.17.1.120,1,endpoint
12,18217,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18217,Windows: Administrators Group Changed,win-workstation-07,45.155.205.20,172.17.1.120,1,endpoint
12,18217,9,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18217,Windows: Administrators Group Changed,db-srv-03,103.145.13.8,194.26.29.13,1,endpoint
5,18218,5,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18218,Windows: Everyone Group Changed,file-srv-02,185.220.101.45,10.212.1.254,1,endpoint
5,18218,3,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18218,Windows: Everyone Group Changed,win-workstation-07,103.145.13.8,10.212.1.254,1,endpoint
12,18219,5,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18219,Windows: Enterprise Domain Controllers Group Changed,web-srv-01,172.17.1.115,172.17.1.115,1,endpoint
12,18219,6,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18219,Windows: Enterprise Domain Controllers Group Changed,ubuntu-agent-115,194.26.29.13,185.220.101.45,1,endpoint
5,18220,4,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18220,Windows: Authenticated Users Group Changed,win-workstation-12,172.17.1.115,91.240.118.222,1,endpoint
5,18220,6,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18220,Windows: Authenticated Users Group Changed,web-srv-01,172.17.1.120,45.155.205.20,1,endpoint
5,18221,5,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18221,Windows: Terminal Server Users Group Changed,dc-01,8.8.8.8,194.26.29.13,1,endpoint
5,18221,9,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18221,Windows: Terminal Server Users Group Changed,win-workstation-07,185.220.101.45,45.155.205.20,1,endpoint
12,18222,14,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18222,Windows: Domain Admins Group Changed,win-workstation-12,45.155.205.20,91.240.118.222,1,endpoint
12,18222,10,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18222,Windows: Domain Admins Group Changed,dc-01,185.220.101.45,172.17.1.120,1,endpoint
5,18223,5,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18223,Windows: Domain Users Group Changed,web-srv-01,103.145.13.8,194.26.29.13,1,endpoint
5,18223,10,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18223,Windows: Domain Users Group Changed,web-srv-01,8.8.8.8,91.240.118.222,1,endpoint
12,18225,15,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18225,Windows: Domain Guests Group Changed,file-srv-02,172.17.1.120,172.17.1.115,1,endpoint
12,18225,8,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18225,Windows: Domain Guests Group Changed,file-srv-02,91.240.118.222,103.145.13.8,1,endpoint
5,18226,10,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18226,Windows: Domain Computers Group Changed,file-srv-02,91.240.118.222,185.220.101.45,1,endpoint
5,18226,14,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18226,Windows: Domain Computers Group Changed,db-srv-03,8.8.8.8,172.17.1.120,1,endpoint
12,18227,12,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18227,Windows: Domain Controllers Group Changed,file-srv-02,8.8.8.8,91.240.118.222,1,endpoint
12,18227,13,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18227,Windows: Domain Controllers Group Changed,ubuntu-agent-115,8.8.8.8,185.220.101.45,1,endpoint
10,18228,11,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18228,Windows: Cert Publishers Group Changed,db-srv-03,194.26.29.13,45.155.205.20,1,endpoint
10,18228,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18228,Windows: Cert Publishers Group Changed,web-srv-01,91.240.118.222,172.17.1.115,1,endpoint
12,18229,7,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18229,Windows: Schema Admins Group Changed,web-srv-01,10.212.1.254,8.8.8.8,1,endpoint
12,18229,11,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18229,Windows: Schema Admins Group Changed,web-srv-01,185.220.101.45,8.8.8.8,1,endpoint
12,18230,4,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18230,Windows: Enterprise Admins Group Changed,file-srv-02,10.212.1.254,103.145.13.8,1,endpoint
12,18230,8,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18230,Windows: Enterprise Admins Group Changed,web-srv-01,45.155.205.20,8.8.8.8,1,endpoint
10,18231,2,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18231,Windows: Group Policy Creator Owners Group Changed,ubuntu-agent-115,8.8.8.8,45.155.205.20,1,endpoint
10,18231,12,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18231,Windows: Group Policy Creator Owners Group Changed,file-srv-02,10.212.1.254,103.145.13.8,1,endpoint
10,18232,2,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18232,Windows: RAS and IAS Servers Group Changed,db-srv-03,103.145.13.8,194.26.29.13,1,endpoint
10,18232,13,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18232,Windows: RAS and IAS Servers Group Changed,file-srv-02,194.26.29.13,194.26.29.13,1,endpoint
5,18233,11,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18233,Windows: Users Group Changed,file-srv-02,10.212.1.254,10.212.1.254,1,endpoint
5,18233,7,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18233,Windows: Users Group Changed,db-srv-03,45.155.205.20,10.212.1.254,1,endpoint
12,18234,5,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18234,Windows: Guests Group Changed,file-srv-02,185.220.101.45,194.26.29.13,1,endpoint
12,18234,10,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18234,Windows: Guests Group Changed,web-srv-01,91.240.118.222,172.17.1.115,1,endpoint
10,18235,11,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18235,Windows: Power Users Group Changed,win-workstation-12,103.145.13.8,91.240.118.222,1,endpoint
10,18235,8,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18235,Windows: Power Users Group Changed,web-srv-01,185.220.101.45,10.212.1.254,1,endpoint
10,18236,11,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18236,Windows: Account Operators Group Changed,win-workstation-12,45.155.205.20,194.26.29.13,1,endpoint
10,18236,8,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18236,Windows: Account Operators Group Changed,file-srv-02,103.145.13.8,8.8.8.8,1,endpoint
10,18237,8,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18237,Windows: Server Operators Group Changed,win-workstation-12,10.212.1.254,10.212.1.254,1,endpoint
10,18237,2,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18237,Windows: Server Operators Group Changed,db-srv-03,8.8.8.8,194.26.29.13,1,endpoint
8,18238,2,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18238,Windows: Print Operators Group Changed,win-workstation-12,10.212.1.254,185.220.101.45,1,endpoint
8,18238,8,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18238,Windows: Print Operators Group Changed,win-workstation-12,45.155.205.20,8.8.8.8,1,endpoint
